i_type, w_type, o_type, H, W, C, FH, FW, K, SH, SW, has_bias, time(us), GPOS/s
NPU_INT8,NPU_INT8,NPU_INT8,28,32,128,5,5,256,2,2,0,38077,7.228805
NPU_INT8,NPU_INT8,NPU_INT8,28,32,256,5,5,256,2,2,0,141835,3.881287
NPU_INT8,NPU_INT8,NPU_INT8,36,42,64,5,5,8,2,2,0,700,11.117715
NPU_INT8,NPU_INT8,NPU_INT8,36,42,256,5,5,16,2,2,0,11364,5.478634
NPU_INT8,NPU_INT8,NPU_INT8,36,42,256,5,5,8,2,2,0,4277,7.278373
NPU_INT8,NPU_INT8,NPU_INT8,42,46,512,5,5,64,2,2,0,82920,7.883763
NPU_INT8,NPU_INT8,NPU_INT8,46,52,512,5,5,8,2,2,0,12810,8.057705
NPU_INT8,NPU_INT8,NPU_INT8,56,64,16,5,5,256,2,2,0,6584,24.262455
NPU_INT8,NPU_INT8,NPU_INT8,56,64,512,5,5,16,2,2,0,36658,8.715369
NPU_INT8,NPU_INT8,NPU_INT8,56,64,32,5,5,256,2,2,0,13068,24.448116
NPU_INT8,NPU_INT8,NPU_INT8,64,66,64,5,5,256,2,2,0,51708,14.733812
NPU_INT8,NPU_INT8,NPU_INT8,64,66,256,5,5,64,2,2,0,170637,4.464776
NPU_INT8,NPU_INT8,NPU_INT8,68,76,128,5,5,32,2,2,0,21615,10.915087
NPU_INT8,NPU_INT8,NPU_INT8,68,76,256,5,5,32,2,2,0,83052,5.681491
NPU_INT8,NPU_INT8,NPU_INT8,68,76,512,5,5,32,2,2,0,105394,8.954194
NPU_INT8,NPU_INT8,NPU_INT8,68,76,8,5,5,64,2,2,0,1337,22.057741
NPU_INT8,NPU_INT8,NPU_INT8,78,82,64,5,5,64,2,2,0,20385,14.497248
NPU_INT8,NPU_INT8,NPU_INT8,78,82,128,5,5,64,2,2,0,86851,6.805365
NPU_INT8,NPU_INT8,NPU_INT8,78,82,8,5,5,256,2,2,0,6399,23.091606
NPU_INT8,NPU_INT8,NPU_INT8,78,82,8,5,5,8,2,2,0,484,9.540495
NPU_INT8,NPU_INT8,NPU_INT8,78,82,32,5,5,128,2,2,0,13136,22.49744
NPU_INT8,NPU_INT8,NPU_INT8,84,90,64,5,5,128,2,2,0,43422,16.224771
NPU_INT8,NPU_INT8,NPU_INT8,84,90,64,5,5,32,2,2,0,10893,16.168917
NPU_INT8,NPU_INT8,NPU_INT8,84,90,128,5,5,8,2,2,0,8666,10.162012
NPU_INT8,NPU_INT8,NPU_INT8,84,90,32,5,5,32,2,2,0,3864,22.79089
NPU_INT8,NPU_INT8,NPU_INT8,84,90,8,5,5,128,2,2,0,4123,21.359205
NPU_INT8,NPU_INT8,NPU_INT8,92,98,16,5,5,128,2,2,0,8822,24.003988
NPU_INT8,NPU_INT8,NPU_INT8,92,98,128,5,5,16,2,2,0,20955,10.105617
NPU_INT8,NPU_INT8,NPU_INT8,92,98,64,5,5,16,2,2,0,6199,17.080431
NPU_INT8,NPU_INT8,NPU_INT8,92,98,8,5,5,32,2,2,0,1281,20.663855
NPU_INT8,NPU_INT8,NPU_INT8,106,102,16,5,5,32,2,2,0,2763,23.153963
NPU_INT8,NPU_INT8,NPU_INT8,106,108,16,5,5,8,2,2,0,1122,15.127274
NPU_INT8,NPU_INT8,NPU_INT8,114,108,32,5,5,8,2,2,0,2062,17.753637
NPU_INT8,NPU_INT8,NPU_INT8,114,112,32,5,5,16,2,2,0,3557,21.375317
NPU_INT8,NPU_INT8,NPU_INT8,122,116,8,5,5,16,2,2,0,1007,20.998611
NPU_INT8,NPU_INT8,NPU_INT8,122,120,16,5,5,16,2,2,0,2130,20.564133
NPU_INT8,NPU_INT8,NPU_INT8,128,128,16,5,5,64,2,2,0,9348,21.054003
NPU_INT8,NPU_INT8,NPU_INT8,112,104,32,5,5,64,2,2,0,12146,22.76305
NPU_INT8,NPU_INT8,NPU_INT8,112,112,8,5,5,8,2,2,0,826,11.296852
NPU_INT8,NPU_INT8,NPU_INT8,224,224,8,5,5,8,2,2,0,2956,13.098782
NPU_INT8,NPU_INT8,NPU_INT32,2,2,8,1,1,8,1,1,0,34,0.015059
NPU_INT8,NPU_INT8,NPU_INT32,2,4,64,1,1,8,1,1,0,35,0.234057
NPU_INT8,NPU_INT8,NPU_INT32,6,8,256,1,1,8,1,1,0,86,2.286139
NPU_INT8,NPU_INT8,NPU_INT32,8,8,16,1,1,16,1,1,0,48,0.682667
NPU_INT8,NPU_INT8,NPU_INT32,2,4,128,1,1,16,1,1,0,42,0.78019
NPU_INT8,NPU_INT8,NPU_INT32,4,6,512,1,1,16,1,1,0,114,3.449263
NPU_INT8,NPU_INT8,NPU_INT32,6,8,32,1,1,32,1,1,0,60,1.6384
NPU_INT8,NPU_INT8,NPU_INT32,2,2,128,1,1,32,1,1,0,49,0.668735
NPU_INT8,NPU_INT8,NPU_INT32,2,4,512,1,1,32,1,1,0,110,2.383127
NPU_INT8,NPU_INT8,NPU_INT32,4,6,8,1,1,64,1,1,0,55,0.446836
NPU_INT8,NPU_INT8,NPU_INT32,6,8,64,1,1,64,1,1,0,105,3.744915
NPU_INT8,NPU_INT8,NPU_INT32,8,8,256,1,1,64,1,1,0,261,8.035065
NPU_INT8,NPU_INT8,NPU_INT32,2,4,8,1,1,128,1,1,0,55,0.297891
NPU_INT8,NPU_INT8,NPU_INT32,6,8,64,1,1,128,1,1,0,169,4.653444
NPU_INT8,NPU_INT8,NPU_INT32,8,8,512,1,1,128,1,1,0,980,8.559803
NPU_INT8,NPU_INT8,NPU_INT32,2,2,16,1,1,256,1,1,0,73,0.448877
NPU_INT8,NPU_INT8,NPU_INT32,4,4,64,1,1,256,1,1,0,160,3.2768
NPU_INT8,NPU_INT8,NPU_INT32,6,6,128,1,1,256,1,1,0,298,7.9171
NPU_INT8,NPU_INT8,NPU_INT32,8,8,256,1,1,256,1,1,0,683,12.282001
NPU_INT8,NPU_INT8,NPU_INT32,10,16,8,1,1,8,1,1,0,52,0.393846
NPU_INT8,NPU_INT8,NPU_INT32,10,16,16,1,1,8,1,1,0,55,0.744727
NPU_INT8,NPU_INT8,NPU_INT32,10,16,32,1,1,8,1,1,0,64,1.28
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,1,1,8,1,1,0,192,1.706667
NPU_INT8,NPU_INT8,NPU_INT32,16,20,128,1,1,8,1,1,0,308,2.127792
NPU_INT8,NPU_INT8,NPU_INT32,16,20,256,1,1,8,1,1,0,546,2.400586
NPU_INT8,NPU_INT8,NPU_INT32,16,20,512,1,1,8,1,1,0,1189,2.204743
NPU_INT8,NPU_INT8,NPU_INT32,16,20,8,1,1,16,1,1,0,124,0.660645
NPU_INT8,NPU_INT8,NPU_INT32,16,20,16,1,1,16,1,1,0,139,1.178705
NPU_INT8,NPU_INT8,NPU_INT32,16,20,32,1,1,16,1,1,0,168,1.950476
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,1,1,16,1,1,0,227,2.887048
NPU_INT8,NPU_INT8,NPU_INT32,18,22,128,1,1,16,1,1,0,397,4.085683
NPU_INT8,NPU_INT8,NPU_INT32,18,22,256,1,1,16,1,1,0,776,4.180454
NPU_INT8,NPU_INT8,NPU_INT32,20,24,512,1,1,16,1,1,0,2334,3.36946
NPU_INT8,NPU_INT8,NPU_INT32,20,24,8,1,1,32,1,1,0,249,0.986988
NPU_INT8,NPU_INT8,NPU_INT32,20,24,16,1,1,32,1,1,0,267,1.840899
NPU_INT8,NPU_INT8,NPU_INT32,20,24,32,1,1,32,1,1,0,308,3.191689
NPU_INT8,NPU_INT8,NPU_INT32,20,24,64,1,1,32,1,1,0,386,5.093472
NPU_INT8,NPU_INT8,NPU_INT32,20,24,128,1,1,32,1,1,0,850,4.626071
NPU_INT8,NPU_INT8,NPU_INT32,10,16,256,1,1,32,1,1,0,656,3.996098
NPU_INT8,NPU_INT8,NPU_INT32,10,16,512,1,1,32,1,1,0,2470,2.122623
NPU_INT8,NPU_INT8,NPU_INT32,10,16,8,1,1,64,1,1,0,164,0.999024
NPU_INT8,NPU_INT8,NPU_INT32,16,20,16,1,1,64,1,1,0,335,1.956298
NPU_INT8,NPU_INT8,NPU_INT32,16,20,32,1,1,64,1,1,0,364,3.600879
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,1,1,64,1,1,0,553,4.740398
NPU_INT8,NPU_INT8,NPU_INT32,16,20,128,1,1,64,1,1,0,786,6.670331
NPU_INT8,NPU_INT8,NPU_INT32,16,20,256,1,1,64,1,1,0,4104,2.55501
NPU_INT8,NPU_INT8,NPU_INT32,16,20,512,1,1,64,1,1,0,9126,2.297997
NPU_INT8,NPU_INT8,NPU_INT32,16,20,8,1,1,128,1,1,0,596,1.099597
NPU_INT8,NPU_INT8,NPU_INT32,18,22,16,1,1,128,1,1,0,807,2.009933
NPU_INT8,NPU_INT8,NPU_INT32,18,22,32,1,1,128,1,1,0,912,3.557053
NPU_INT8,NPU_INT8,NPU_INT32,20,24,64,1,1,128,1,1,0,1445,5.442436
NPU_INT8,NPU_INT8,NPU_INT32,20,24,128,1,1,128,1,1,0,3337,4.713408
NPU_INT8,NPU_INT8,NPU_INT32,20,24,256,1,1,128,1,1,0,5110,6.156024
NPU_INT8,NPU_INT8,NPU_INT32,20,24,512,1,1,128,1,1,0,13853,4.541584
NPU_INT8,NPU_INT8,NPU_INT32,20,24,8,1,1,256,1,1,0,1713,1.147741
NPU_INT8,NPU_INT8,NPU_INT32,20,24,16,1,1,256,1,1,0,1827,2.15225
NPU_INT8,NPU_INT8,NPU_INT32,20,24,32,1,1,256,1,1,0,2163,3.635839
NPU_INT8,NPU_INT8,NPU_INT32,10,14,64,1,1,256,1,1,0,617,7.435202
NPU_INT8,NPU_INT8,NPU_INT32,10,14,128,1,1,256,1,1,0,910,10.08246
NPU_INT8,NPU_INT8,NPU_INT32,10,14,256,1,1,256,1,1,0,2548,7.201757
NPU_INT8,NPU_INT8,NPU_INT32,14,20,512,1,1,256,1,1,0,17321,4.237648
NPU_INT8,NPU_INT8,NPU_INT32,26,32,128,1,1,128,1,1,0,4462,6.110035
NPU_INT8,NPU_INT8,NPU_INT32,26,32,256,1,1,128,1,1,0,7206,7.566744
NPU_INT8,NPU_INT8,NPU_INT32,26,32,512,1,1,128,1,1,0,16967,6.427295
NPU_INT8,NPU_INT8,NPU_INT32,26,32,512,1,1,256,1,1,0,33919,6.430137
NPU_INT8,NPU_INT8,NPU_INT32,28,32,128,1,1,256,1,1,0,11691,5.022689
NPU_INT8,NPU_INT8,NPU_INT32,28,32,256,1,1,256,1,1,0,15269,7.691435
NPU_INT8,NPU_INT8,NPU_INT32,36,42,64,1,1,8,1,1,0,852,1.81724
NPU_INT8,NPU_INT8,NPU_INT32,36,42,256,1,1,16,1,1,0,3220,3.846678
NPU_INT8,NPU_INT8,NPU_INT32,36,42,256,1,1,8,1,1,0,3053,2.028547
NPU_INT8,NPU_INT8,NPU_INT32,42,46,512,1,1,64,1,1,0,27610,4.585858
NPU_INT8,NPU_INT8,NPU_INT32,46,52,512,1,1,8,1,1,0,11500,1.703936
NPU_INT8,NPU_INT8,NPU_INT32,56,64,16,1,1,256,1,1,0,13066,2.247063
NPU_INT8,NPU_INT8,NPU_INT32,56,64,512,1,1,16,1,1,0,15370,3.820446
NPU_INT8,NPU_INT8,NPU_INT32,56,64,32,1,1,256,1,1,0,14622,4.015884
NPU_INT8,NPU_INT8,NPU_INT32,64,66,64,1,1,256,1,1,0,20613,6.714793
NPU_INT8,NPU_INT8,NPU_INT32,64,66,256,1,1,64,1,1,0,22275,6.213783
NPU_INT8,NPU_INT8,NPU_INT32,68,76,128,1,1,32,1,1,0,6385,6.630581
NPU_INT8,NPU_INT8,NPU_INT32,68,76,256,1,1,32,1,1,0,18589,4.55498
NPU_INT8,NPU_INT8,NPU_INT32,68,76,512,1,1,32,1,1,0,42187,4.014152
NPU_INT8,NPU_INT8,NPU_INT32,68,76,8,1,1,64,1,1,0,4696,1.126923
NPU_INT8,NPU_INT8,NPU_INT32,78,82,64,1,1,64,1,1,0,10633,4.927681
NPU_INT8,NPU_INT8,NPU_INT32,78,82,128,1,1,64,1,1,0,20577,5.09268
NPU_INT8,NPU_INT8,NPU_INT32,78,82,8,1,1,256,1,1,0,23763,1.102471
NPU_INT8,NPU_INT8,NPU_INT32,78,82,8,1,1,8,1,1,0,1380,0.593252
NPU_INT8,NPU_INT8,NPU_INT32,78,82,32,1,1,128,1,1,0,14874,3.522659
NPU_INT8,NPU_INT8,NPU_INT32,84,90,64,1,1,128,1,1,0,23155,5.3493
NPU_INT8,NPU_INT8,NPU_INT32,84,90,64,1,1,32,1,1,0,5816,5.324237
NPU_INT8,NPU_INT8,NPU_INT32,84,90,128,1,1,8,1,1,0,6217,2.49041
NPU_INT8,NPU_INT8,NPU_INT32,84,90,32,1,1,32,1,1,0,4530,3.417855
NPU_INT8,NPU_INT8,NPU_INT32,84,90,8,1,1,128,1,1,0,13530,1.144337
NPU_INT8,NPU_INT8,NPU_INT32,92,98,16,1,1,128,1,1,0,17341,2.129608
NPU_INT8,NPU_INT8,NPU_INT32,92,98,128,1,1,16,1,1,0,9181,4.022388
NPU_INT8,NPU_INT8,NPU_INT32,92,98,64,1,1,16,1,1,0,5873,3.14401
NPU_INT8,NPU_INT8,NPU_INT32,92,98,8,1,1,32,1,1,0,4748,0.972239
NPU_INT8,NPU_INT8,NPU_INT32,106,102,16,1,1,32,1,1,0,5910,1.873348
NPU_INT8,NPU_INT8,NPU_INT32,106,108,16,1,1,8,1,1,0,2869,1.021502
NPU_INT8,NPU_INT8,NPU_INT32,114,108,32,1,1,8,1,1,0,4029,1.564593
NPU_INT8,NPU_INT8,NPU_INT32,114,112,32,1,1,16,1,1,0,5081,2.5732
NPU_INT8,NPU_INT8,NPU_INT32,122,116,8,1,1,16,1,1,0,4024,0.900326
NPU_INT8,NPU_INT8,NPU_INT32,122,120,16,1,1,16,1,1,0,4517,1.659438
NPU_INT8,NPU_INT8,NPU_INT32,128,128,16,1,1,64,1,1,0,15547,2.158257
NPU_INT8,NPU_INT8,NPU_INT32,112,104,32,1,1,64,1,1,0,13684,3.486569
NPU_INT8,NPU_INT8,NPU_INT32,112,112,8,1,1,8,1,1,0,2288,0.701762
NPU_INT8,NPU_INT8,NPU_INT32,224,224,8,1,1,8,1,1,0,9061,0.70881
NPU_INT8,NPU_INT8,NPU_INT32,6,8,256,3,3,8,1,1,0,161,5.495255
NPU_INT8,NPU_INT8,NPU_INT32,8,8,16,3,3,16,1,1,0,54,3.072
NPU_INT8,NPU_INT8,NPU_INT32,4,6,512,3,3,16,1,1,0,367,3.2143
NPU_INT8,NPU_INT8,NPU_INT32,6,8,32,3,3,32,1,1,0,91,4.861187
NPU_INT8,NPU_INT8,NPU_INT32,4,6,8,3,3,64,1,1,0,53,1.391094
NPU_INT8,NPU_INT8,NPU_INT32,6,8,64,3,3,64,1,1,0,245,7.222334
NPU_INT8,NPU_INT8,NPU_INT32,8,8,256,3,3,64,1,1,0,1034,10.267729
NPU_INT8,NPU_INT8,NPU_INT32,6,8,64,3,3,128,1,1,0,364,9.722373
NPU_INT8,NPU_INT8,NPU_INT32,8,8,512,3,3,128,1,1,0,12753,3.329988
NPU_INT8,NPU_INT8,NPU_INT32,4,4,64,3,3,256,1,1,0,545,2.164492
NPU_INT8,NPU_INT8,NPU_INT32,6,6,128,3,3,256,1,1,0,1220,7.735396
NPU_INT8,NPU_INT8,NPU_INT32,8,8,256,3,3,256,1,1,0,3931,10.803186
NPU_INT8,NPU_INT8,NPU_INT32,10,16,8,3,3,8,1,1,0,52,2.481231
NPU_INT8,NPU_INT8,NPU_INT32,10,16,16,3,3,8,1,1,0,62,4.162065
NPU_INT8,NPU_INT8,NPU_INT32,10,16,32,3,3,8,1,1,0,84,6.144
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,3,3,8,1,1,0,221,10.508743
NPU_INT8,NPU_INT8,NPU_INT32,16,20,128,3,3,8,1,1,0,440,10.556509
NPU_INT8,NPU_INT8,NPU_INT32,16,20,256,3,3,8,1,1,0,883,10.520643
NPU_INT8,NPU_INT8,NPU_INT32,16,20,512,3,3,8,1,1,0,4558,4.07623
NPU_INT8,NPU_INT8,NPU_INT32,16,20,8,3,3,16,1,1,0,111,5.230703
NPU_INT8,NPU_INT8,NPU_INT32,16,20,16,3,3,16,1,1,0,144,8.064
NPU_INT8,NPU_INT8,NPU_INT32,16,20,32,3,3,16,1,1,0,212,10.954868
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,3,3,16,1,1,0,349,13.309067
NPU_INT8,NPU_INT8,NPU_INT32,18,22,128,3,3,16,1,1,0,829,14.229771
NPU_INT8,NPU_INT8,NPU_INT32,18,22,256,3,3,16,1,1,0,1731,13.629671
NPU_INT8,NPU_INT8,NPU_INT32,20,24,512,3,3,16,1,1,0,19231,3.036378
NPU_INT8,NPU_INT8,NPU_INT32,20,24,8,3,3,32,1,1,0,248,7.357936
NPU_INT8,NPU_INT8,NPU_INT32,20,24,16,3,3,32,1,1,0,299,12.205807
NPU_INT8,NPU_INT8,NPU_INT32,20,24,32,3,3,32,1,1,0,473,15.431442
NPU_INT8,NPU_INT8,NPU_INT32,20,24,64,3,3,32,1,1,0,834,17.503771
NPU_INT8,NPU_INT8,NPU_INT32,20,24,128,3,3,32,1,1,0,1737,16.808456
NPU_INT8,NPU_INT8,NPU_INT32,10,16,256,3,3,32,1,1,0,1685,9.801229
NPU_INT8,NPU_INT8,NPU_INT32,10,16,512,3,3,32,1,1,0,7971,4.143789
NPU_INT8,NPU_INT8,NPU_INT32,10,16,8,3,3,64,1,1,0,173,5.966428
NPU_INT8,NPU_INT8,NPU_INT32,16,20,16,3,3,64,1,1,0,364,12.760616
NPU_INT8,NPU_INT8,NPU_INT32,16,20,32,3,3,64,1,1,0,555,16.738249
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,3,3,64,1,1,0,915,20.305416
NPU_INT8,NPU_INT8,NPU_INT32,16,20,128,3,3,64,1,1,0,1783,20.840672
NPU_INT8,NPU_INT8,NPU_INT32,16,20,256,3,3,64,1,1,0,5854,12.695221
NPU_INT8,NPU_INT8,NPU_INT32,16,20,512,3,3,64,1,1,0,35287,4.212193
NPU_INT8,NPU_INT8,NPU_INT32,16,20,8,3,3,128,1,1,0,515,9.019154
NPU_INT8,NPU_INT8,NPU_INT32,18,22,16,3,3,128,1,1,0,815,14.474209
NPU_INT8,NPU_INT8,NPU_INT32,18,22,32,3,3,128,1,1,0,1195,19.743063
NPU_INT8,NPU_INT8,NPU_INT32,20,24,64,3,3,128,1,1,0,2618,22.30427
NPU_INT8,NPU_INT8,NPU_INT32,20,24,128,3,3,128,1,1,0,6520,17.911835
NPU_INT8,NPU_INT8,NPU_INT32,20,24,256,3,3,128,1,1,0,25759,9.067522
NPU_INT8,NPU_INT8,NPU_INT32,20,24,512,3,3,128,1,1,0,153603,3.041221
NPU_INT8,NPU_INT8,NPU_INT32,20,24,8,3,3,256,1,1,0,1546,9.442526
NPU_INT8,NPU_INT8,NPU_INT32,20,24,16,3,3,256,1,1,0,1822,16.024307
NPU_INT8,NPU_INT8,NPU_INT32,20,24,32,3,3,256,1,1,0,2643,22.093294
NPU_INT8,NPU_INT8,NPU_INT32,10,14,64,3,3,256,1,1,0,1312,21.578926
NPU_INT8,NPU_INT8,NPU_INT32,10,14,128,3,3,256,1,1,0,2484,22.79513
NPU_INT8,NPU_INT8,NPU_INT32,10,14,256,3,3,256,1,1,0,12018,9.423049
NPU_INT8,NPU_INT8,NPU_INT32,14,20,512,3,3,256,1,1,0,115657,4.4062
NPU_INT8,NPU_INT8,NPU_INT32,26,32,128,3,3,128,1,1,0,10903,19.475063
NPU_INT8,NPU_INT8,NPU_INT32,26,32,256,3,3,128,1,1,0,43979,9.656274
NPU_INT8,NPU_INT8,NPU_INT32,26,32,512,3,3,128,1,1,0,220824,3.84626
NPU_INT8,NPU_INT8,NPU_INT32,26,32,512,3,3,256,1,1,0,441603,3.846652
NPU_INT8,NPU_INT8,NPU_INT32,28,32,128,3,3,256,1,1,0,22957,20.040195
NPU_INT8,NPU_INT8,NPU_INT32,28,32,256,3,3,256,1,1,0,102394,8.986127
NPU_INT8,NPU_INT8,NPU_INT32,36,42,64,3,3,8,1,1,0,881,14.226742
NPU_INT8,NPU_INT8,NPU_INT32,36,42,256,3,3,16,1,1,0,6927,14.475252
NPU_INT8,NPU_INT8,NPU_INT32,36,42,256,3,3,8,1,1,0,3555,14.102684
NPU_INT8,NPU_INT8,NPU_INT32,42,46,512,3,3,64,1,1,0,238241,4.357312
NPU_INT8,NPU_INT8,NPU_INT32,46,52,512,3,3,8,1,1,0,57711,2.810584
NPU_INT8,NPU_INT8,NPU_INT32,56,64,16,3,3,256,1,1,0,15413,16.015139
NPU_INT8,NPU_INT8,NPU_INT32,56,64,512,3,3,16,1,1,0,129171,3.821931
NPU_INT8,NPU_INT8,NPU_INT32,56,64,32,3,3,256,1,1,0,23251,21.23275
NPU_INT8,NPU_INT8,NPU_INT32,64,66,64,3,3,256,1,1,0,50019,23.395325
NPU_INT8,NPU_INT8,NPU_INT32,64,66,256,3,3,64,1,1,0,90958,12.865396
NPU_INT8,NPU_INT8,NPU_INT32,68,76,128,3,3,32,1,1,0,15998,22.508286
NPU_INT8,NPU_INT8,NPU_INT32,68,76,256,3,3,32,1,1,0,53452,13.473305
NPU_INT8,NPU_INT8,NPU_INT32,68,76,512,3,3,32,1,1,0,399161,3.608444
NPU_INT8,NPU_INT8,NPU_INT32,68,76,8,3,3,64,1,1,0,4771,9.434279
NPU_INT8,NPU_INT8,NPU_INT32,78,82,64,3,3,64,1,1,0,18503,24.226679
NPU_INT8,NPU_INT8,NPU_INT32,78,82,128,3,3,64,1,1,0,47379,18.922571
NPU_INT8,NPU_INT8,NPU_INT32,78,82,8,3,3,256,1,1,0,21857,10.254523
NPU_INT8,NPU_INT8,NPU_INT32,78,82,8,3,3,8,1,1,0,1229,5.699072
NPU_INT8,NPU_INT8,NPU_INT32,78,82,32,3,3,128,1,1,0,21935,20.436117
NPU_INT8,NPU_INT8,NPU_INT32,84,90,64,3,3,128,1,1,0,45442,23.415398
NPU_INT8,NPU_INT8,NPU_INT32,84,90,64,3,3,32,1,1,0,13632,19.513691
NPU_INT8,NPU_INT8,NPU_INT32,84,90,128,3,3,8,1,1,0,7081,18.783409
NPU_INT8,NPU_INT8,NPU_INT32,84,90,32,3,3,32,1,1,0,5800,22.93195
NPU_INT8,NPU_INT8,NPU_INT32,84,90,8,3,3,128,1,1,0,13314,9.989883
NPU_INT8,NPU_INT8,NPU_INT32,92,98,16,3,3,128,1,1,0,17123,18.601002
NPU_INT8,NPU_INT8,NPU_INT32,92,98,128,3,3,16,1,1,0,13370,23.822357
NPU_INT8,NPU_INT8,NPU_INT32,92,98,64,3,3,16,1,1,0,6921,23.010036
NPU_INT8,NPU_INT8,NPU_INT32,92,98,8,3,3,32,1,1,0,4558,8.734777
NPU_INT8,NPU_INT8,NPU_INT32,106,102,16,3,3,32,1,1,0,5964,16.070826
NPU_INT8,NPU_INT8,NPU_INT32,106,108,16,3,3,8,1,1,0,2908,8.734283
NPU_INT8,NPU_INT8,NPU_INT32,114,108,32,3,3,8,1,1,0,4255,12.856916
NPU_INT8,NPU_INT8,NPU_INT32,114,112,32,3,3,16,1,1,0,5626,20.181501
NPU_INT8,NPU_INT8,NPU_INT32,122,116,8,3,3,16,1,1,0,3936,8.007805
NPU_INT8,NPU_INT8,NPU_INT32,122,120,16,3,3,16,1,1,0,4703,13.87397
NPU_INT8,NPU_INT8,NPU_INT32,128,128,16,3,3,64,1,1,0,17927,16.323223
NPU_INT8,NPU_INT8,NPU_INT32,112,104,32,3,3,64,1,1,0,19467,21.246933
NPU_INT8,NPU_INT8,NPU_INT32,112,112,8,3,3,8,1,1,0,2580,5.402791
NPU_INT8,NPU_INT8,NPU_INT32,224,224,8,3,3,8,1,1,0,10820,5.247243
NPU_INT8,NPU_INT8,NPU_INT32,2,2,8,5,5,8,1,1,0,38,0.336842
NPU_INT8,NPU_INT8,NPU_INT32,6,8,256,5,5,8,1,1,0,264,3.10303
NPU_INT8,NPU_INT8,NPU_INT32,8,8,16,5,5,16,1,1,0,65,3.150769
NPU_INT8,NPU_INT8,NPU_INT32,6,8,32,5,5,32,1,1,0,136,3.011765
NPU_INT8,NPU_INT8,NPU_INT32,2,2,128,5,5,32,1,1,0,380,2.155789
NPU_INT8,NPU_INT8,NPU_INT32,6,8,64,5,5,64,1,1,0,418,3.919617
NPU_INT8,NPU_INT8,NPU_INT32,8,8,256,5,5,64,1,1,0,2342,5.596584
NPU_INT8,NPU_INT8,NPU_INT32,6,8,64,5,5,128,1,1,0,785,4.174267
NPU_INT8,NPU_INT8,NPU_INT32,8,8,512,5,5,128,1,1,0,7595,6.903068
NPU_INT8,NPU_INT8,NPU_INT32,2,2,16,5,5,256,1,1,0,387,2.116796
NPU_INT8,NPU_INT8,NPU_INT32,6,6,128,5,5,256,1,1,0,3354,1.953965
NPU_INT8,NPU_INT8,NPU_INT32,8,8,256,5,5,256,1,1,0,9297,5.639324
NPU_INT8,NPU_INT8,NPU_INT32,10,16,8,5,5,8,1,1,0,57,4.042105
NPU_INT8,NPU_INT8,NPU_INT32,10,16,16,5,5,8,1,1,0,73,6.312329
NPU_INT8,NPU_INT8,NPU_INT32,10,16,32,5,5,8,1,1,0,109,8.455046
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,5,5,8,1,1,0,342,14.371931
NPU_INT8,NPU_INT8,NPU_INT32,16,20,128,5,5,8,1,1,0,648,15.17037
NPU_INT8,NPU_INT8,NPU_INT32,16,20,256,5,5,8,1,1,0,1496,13.142246
NPU_INT8,NPU_INT8,NPU_INT32,16,20,512,5,5,8,1,1,0,2648,14.849548
NPU_INT8,NPU_INT8,NPU_INT32,16,20,8,5,5,16,1,1,0,133,9.239099
NPU_INT8,NPU_INT8,NPU_INT32,16,20,16,5,5,16,1,1,0,197,12.475128
NPU_INT8,NPU_INT8,NPU_INT32,16,20,32,5,5,16,1,1,0,329,14.939817
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,5,5,16,1,1,0,541,18.170795
NPU_INT8,NPU_INT8,NPU_INT32,18,22,128,5,5,16,1,1,0,1327,19.445969
NPU_INT8,NPU_INT8,NPU_INT32,18,22,256,5,5,16,1,1,0,5008,10.305431
NPU_INT8,NPU_INT8,NPU_INT32,20,24,512,5,5,16,1,1,0,8782,14.925074
NPU_INT8,NPU_INT8,NPU_INT32,20,24,8,5,5,32,1,1,0,296,13.837837
NPU_INT8,NPU_INT8,NPU_INT32,20,24,16,5,5,32,1,1,0,487,16.821354
NPU_INT8,NPU_INT8,NPU_INT32,20,24,32,5,5,32,1,1,0,825,19.859394
NPU_INT8,NPU_INT8,NPU_INT32,20,24,64,5,5,32,1,1,0,1534,21.361149
NPU_INT8,NPU_INT8,NPU_INT32,20,24,128,5,5,32,1,1,0,2999,21.852619
NPU_INT8,NPU_INT8,NPU_INT32,10,16,256,5,5,32,1,1,0,2394,12.318797
NPU_INT8,NPU_INT8,NPU_INT32,10,16,512,5,5,32,1,1,0,3531,16.704163
NPU_INT8,NPU_INT8,NPU_INT32,10,16,8,5,5,64,1,1,0,203,9.079803
NPU_INT8,NPU_INT8,NPU_INT32,16,20,16,5,5,64,1,1,0,544,18.070589
NPU_INT8,NPU_INT8,NPU_INT32,16,20,32,5,5,64,1,1,0,945,20.80508
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,5,5,64,1,1,0,1732,22.703003
NPU_INT8,NPU_INT8,NPU_INT32,16,20,128,5,5,64,1,1,0,3588,21.918396
